Date,Open,High,Low,Close,Adj Close,Volume
2005-06-03,77.059998,77.099998,75.739998,75.790001,54.275375,6149900
2005-06-06,75.800003,75.900002,74.91999799999999,75.0,53.709621,5978600
2005-06-07,75.0,76.089996,75.0,75.040001,53.738266,5226600
2005-06-08,75.040001,75.400002,74.629997,74.800003,53.566414,4280000
2005-06-09,74.58000200000001,75.470001,74.230003,74.93,53.6595,4423200
2005-06-10,74.75,75.050003,74.099998,74.769997,53.544922,4895800
2005-06-13,74.5,75.93,74.449997,75.050003,53.745449,5715700
2005-06-14,75.050003,75.43,74.730003,74.889999,53.63085600000001,4314900
2005-06-15,75.699997,76.5,75.150002,76.300003,54.640598,7103600
2005-06-16,76.400002,77.25,76.309998,77.050003,55.177689,7840000
2005-06-17,77.699997,77.730003,76.379997,76.389999,54.705043999999994,8593800
2005-06-20,76.029999,76.980003,75.57,76.550003,54.819644999999994,3745600
2005-06-21,76.699997,77.0,76.110001,76.410004,54.719364,5339100
2005-06-22,76.83000200000001,77.489998,76.66999799999999,77.230003,55.306599,5646300
2005-06-23,76.809998,76.970001,75.059998,75.410004,54.003246,7766700
2005-06-24,75.16999799999999,75.400002,74.0,74.010002,53.000659999999996,10792100
2005-06-27,74.010002,74.769997,73.5,73.879997,52.90756999999999,6489800
2005-06-28,73.83000200000001,75.300003,73.449997,75.300003,53.924477,8188800
2005-06-29,75.260002,75.68,74.620003,74.730003,53.516281000000006,5519100
2005-06-30,74.800003,75.489998,74.07,74.199997,53.136726,6127000
2005-07-01,74.300003,75.33000200000001,74.300003,74.66999799999999,53.473296999999995,4353100
2005-07-05,74.379997,74.970001,74.160004,74.790001,53.559245999999995,5181800
2005-07-06,74.800003,76.150002,74.400002,75.809998,54.289688,8009300
2005-07-07,75.150002,77.529999,75.0,77.379997,55.414005,10757200
2005-07-08,77.379997,79.519997,77.139999,79.300003,56.788975,13440500
2005-07-11,79.400002,79.519997,78.519997,78.959999,56.545517000000004,7186700
2005-07-12,79.199997,80.489998,79.18,80.040001,57.318932,10945500
2005-07-13,81.160004,81.75,81.160004,81.449997,58.328648,11340000
2005-07-14,82.0,82.66999799999999,82.0,82.41999799999999,59.023304,8546200
2005-07-15,82.43,82.75,81.519997,82.379997,58.994643999999994,7644100
2005-07-18,81.989998,83.940002,81.68,81.809998,58.586464,8705600
2005-07-19,84.720001,85.110001,83.699997,83.699997,59.939938,14149700
2005-07-20,83.199997,84.959999,82.989998,84.599998,60.584461,9323200
2005-07-21,84.599998,84.949997,83.400002,84.400002,60.44123100000001,8265300
2005-07-22,83.980003,84.629997,83.860001,84.440002,60.46990600000001,4570400
2005-07-25,83.980003,84.519997,83.91999799999999,84.199997,60.298035,4457800
2005-07-26,84.150002,84.349998,83.849998,84.120003,60.24071899999999,4542900
2005-07-27,83.800003,84.129997,82.809998,83.870003,60.061676,4862200
2005-07-28,83.550003,83.970001,83.269997,83.800003,60.01158100000001,6189700
2005-07-29,83.300003,83.949997,83.220001,83.459999,59.76809300000001,4330300
2005-08-01,83.0,83.849998,82.849998,83.43,59.746613,3664300
2005-08-02,83.269997,83.860001,83.040001,83.309998,59.660664000000004,5380700
2005-08-03,83.309998,84.199997,83.110001,84.059998,60.197731000000005,4256200
2005-08-04,83.75,83.889999,82.980003,83.120003,59.524597,5249900
2005-08-05,82.75,83.739998,82.730003,83.360001,59.696476000000004,3714600
2005-08-08,83.410004,83.889999,83.019997,83.360001,59.840042000000004,4424300
2005-08-09,83.400002,83.949997,82.940002,83.5,59.940525,3793500
2005-08-10,83.650002,84.010002,81.970001,82.019997,58.878108999999995,5402400
2005-08-11,81.93,82.75,81.620003,82.660004,59.337547,4570400
2005-08-12,82.150002,82.58000200000001,82.059998,82.190002,59.000156000000004,4378200
2005-08-15,81.900002,82.940002,81.610001,82.5,59.222698,3431100
2005-08-16,82.07,82.43,81.089996,81.300003,58.361263,4407400
2005-08-17,81.400002,81.940002,80.839996,81.300003,58.361263,4853000
2005-08-18,81.099998,82.0,80.800003,81.150002,58.253586,3713300
2005-08-19,81.360001,83.300003,81.360001,82.760002,59.409328,6481000
2005-08-22,82.75,83.349998,81.849998,82.599998,59.29446,5157200
2005-08-23,82.699997,83.139999,81.599998,82.029999,58.885315000000006,4000300
2005-08-24,81.529999,82.400002,81.230003,81.32,58.375637,4417600
2005-08-25,81.449997,81.449997,80.720001,81.099998,58.217693000000004,3606100
2005-08-26,80.809998,81.019997,80.260002,80.379997,57.700821,5029300
2005-08-29,80.0,81.75,79.900002,81.339996,58.389965000000004,4025300
2005-08-30,81.0,81.0,79.980003,80.540001,57.815684999999995,5674200
2005-08-31,80.349998,80.790001,79.870003,80.620003,57.873123,5400800
2005-09-01,80.160004,80.32,79.339996,79.540001,57.097843000000005,6390600
2005-09-02,79.5,80.010002,79.459999,79.459999,57.040431999999996,3680600
2005-09-06,79.699997,81.190002,79.699997,81.019997,58.160267000000005,6305500
2005-09-07,80.699997,81.129997,80.32,80.980003,58.131542,4116300
2005-09-08,81.279999,81.519997,80.5,80.800003,58.002338,4277300
2005-09-09,80.860001,81.489998,80.519997,81.440002,58.461777000000005,3982200
2005-09-12,81.029999,82.110001,81.0,81.480003,58.490475,3692800
2005-09-13,81.489998,81.489998,80.519997,80.75,57.966460999999995,5040900
2005-09-14,80.75,81.400002,80.41999799999999,80.480003,57.772636,3887700
2005-09-15,80.43,80.650002,79.66999799999999,80.010002,57.435226,4864100
2005-09-16,80.379997,80.5,79.83000200000001,80.33000200000001,57.664967000000004,7624900
2005-09-19,79.739998,79.980003,79.010002,79.43,57.01886700000001,5148500
2005-09-20,79.269997,79.650002,78.629997,78.699997,56.494839,7122300
2005-09-21,78.0,78.459999,77.370003,77.559998,55.676487,7126000
2005-09-22,77.559998,78.5,77.300003,78.209999,56.143089,6870400
2005-09-23,77.699997,78.110001,77.5,78.0,55.992355,5434600
2005-09-26,78.309998,78.410004,76.93,77.410004,55.56883199999999,5433200
2005-09-27,77.16999799999999,78.599998,77.160004,77.989998,55.985165,5499600
2005-09-28,78.059998,79.730003,78.059998,79.5,57.069138,7747700
2005-09-29,79.25,80.550003,78.870003,80.360001,57.686485,5899700
2005-09-30,80.019997,80.5,79.970001,80.220001,57.585976,5536500
2005-10-03,80.220001,80.599998,79.5,80.449997,57.75108,5297600
2005-10-04,80.650002,81.470001,79.93,80.110001,57.507011,6365100
2005-10-05,80.110001,80.68,79.559998,79.82,57.29881700000001,4998800
2005-10-06,79.82,80.269997,78.699997,79.699997,57.212715,8130200
2005-10-07,80.25,81.120003,80.089996,80.5,57.78698000000001,6130100
2005-10-10,81.239998,82.099998,81.08000200000001,81.25,58.32536700000001,7882900
2005-10-11,82.25,83.519997,81.970001,83.190002,59.717999,9781300
2005-10-12,82.75,82.93,81.949997,82.190002,59.000156000000004,7580800
2005-10-13,81.699997,83.199997,81.699997,82.199997,59.007324,5530600
2005-10-14,82.599998,82.709999,81.599998,82.349998,59.114979000000005,5573700
2005-10-17,82.360001,82.989998,81.93,82.589996,59.287304000000006,7964800
2005-10-18,84.33000200000001,84.599998,83.349998,83.480003,59.926178,12045300
2005-10-19,82.410004,84.199997,82.379997,84.16999799999999,60.421501,7502600
2005-10-20,84.0,84.190002,82.879997,83.16999799999999,59.703644,5752700
2005-10-21,83.08000200000001,84.0,82.910004,83.33000200000001,59.818493000000004,6020700
2005-10-24,83.150002,83.610001,82.599998,83.470001,59.918980000000005,5482200
2005-10-25,83.08000200000001,83.949997,82.709999,83.360001,59.840042000000004,5393300
2005-10-26,82.970001,83.870003,82.720001,82.889999,59.502635999999995,4270800
2005-10-27,82.529999,82.93,82.25,82.309998,59.08628100000001,3705800
2005-10-28,82.32,82.43,80.5,81.41999799999999,58.447414,6941300
2005-10-31,81.510002,82.300003,81.300003,81.879997,58.777603000000006,7531200
2005-11-01,81.849998,82.150002,81.290001,81.589996,58.56944300000001,5653100
2005-11-02,81.199997,81.889999,80.639999,81.059998,58.188999,6447400
2005-11-03,81.550003,83.029999,81.309998,82.870003,59.488289,7690900
2005-11-04,82.910004,83.300003,82.650002,83.0,59.581623,3831400
2005-11-07,83.099998,83.849998,83.07,83.610001,60.019481999999996,4455100
2005-11-08,83.410004,83.900002,83.110001,83.150002,59.832401000000004,3798000
2005-11-09,82.709999,83.33000200000001,82.489998,82.839996,59.609322,3936200
2005-11-10,82.699997,84.300003,82.300003,83.989998,60.436863,4732000
2005-11-11,84.199997,84.839996,84.150002,84.550003,60.839802,4841300
2005-11-14,84.25,85.0,84.110001,84.360001,60.703098,3915300
2005-11-15,84.029999,85.900002,84.029999,85.529999,61.544982999999995,6830800
2005-11-16,85.449997,86.58000200000001,85.389999,86.540001,62.271781999999995,6694100
2005-11-17,86.18,86.980003,85.760002,86.889999,62.523605,5293600
2005-11-18,88.0,88.0,87.16999799999999,87.769997,63.15683000000001,7985800
2005-11-21,87.599998,87.870003,87.010002,87.290001,62.811417000000006,4807900
2005-11-22,86.879997,88.08000200000001,86.879997,87.989998,63.315121,5786600
2005-11-23,88.120003,89.389999,87.949997,88.800003,63.897987,5399300
2005-11-25,88.949997,89.32,88.620003,88.800003,63.897987,2199300
2005-11-28,88.800003,89.43,88.75,89.110001,64.121078,5197900
2005-11-29,89.18,89.940002,89.019997,89.099998,64.113853,5147000
2005-11-30,89.050003,89.639999,88.730003,88.900002,63.96994399999999,6021500
2005-12-01,89.150002,89.739998,89.050003,89.209999,64.193024,4668500
2005-12-02,89.0,89.150002,88.360001,88.650002,63.790077000000004,4730500
2005-12-05,88.400002,88.650002,87.709999,88.43,63.631747999999995,4023600
2005-12-06,88.559998,89.839996,88.559998,89.139999,64.142662,4871500
2005-12-07,89.0,89.91999799999999,88.449997,88.720001,63.840408,5284000
2005-12-08,88.57,88.910004,86.66999799999999,87.5,62.962551,5787000
2005-12-09,86.800003,87.099998,86.33000200000001,86.970001,62.581188,6461800
2005-12-12,87.010002,87.349998,85.760002,85.959999,61.854397,6044100
2005-12-13,84.5,84.900002,83.5,83.709999,60.235358999999995,12545300
2005-12-14,83.650002,83.949997,82.949997,83.129997,59.818024,7161800
2005-12-15,82.879997,83.629997,82.75,83.529999,60.105854,6155900
2005-12-16,83.889999,84.0,83.0,83.370003,59.99071899999999,7398200
2005-12-19,83.230003,83.599998,82.650002,82.760002,59.551777,4985400
2005-12-20,82.949997,83.099998,82.059998,82.480003,59.350292,5276200
2005-12-21,82.459999,84.0,82.459999,83.120003,59.810825,6846800
2005-12-22,82.610001,83.230003,82.300003,83.220001,59.882785999999996,6573600
2005-12-23,84.0,84.199997,83.389999,83.480003,60.069866000000005,3616200
2005-12-27,83.480003,84.5,82.889999,82.989998,59.717273999999996,4377800
2005-12-28,83.099998,83.57,82.800003,83.040001,59.753246,3836800
2005-12-29,82.800003,83.059998,82.220001,82.400002,59.292731999999994,3958400
2005-12-30,81.849998,82.489998,81.559998,82.199997,59.1488,5449000
2006-01-03,82.449997,82.550003,80.809998,82.059998,59.04806899999999,11715100
2006-01-04,82.199997,82.5,81.33000200000001,81.949997,58.968925,9832800
2006-01-05,81.400002,82.900002,81.25,82.5,59.364704,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,61.127632,8196900
2006-01-09,83.900002,84.25,83.379997,83.730003,60.249767000000006,6851100
2006-01-10,83.150002,84.120003,83.120003,84.07,60.4944,5700000
2006-01-11,84.370003,84.809998,83.400002,84.16999799999999,60.566387,5776400
2006-01-12,83.82,83.959999,83.400002,83.57,60.134636,4924100
2006-01-13,83.0,83.449997,82.5,83.16999799999999,59.846802000000004,6921600
2006-01-17,82.800003,83.160004,82.540001,83.0,59.724491,8718400
2006-01-18,84.0,84.699997,83.519997,83.800003,60.300143999999996,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,59.789246,6483500
2006-01-20,83.040001,83.050003,81.25,81.360001,58.544399,8605800
2006-01-23,81.33000200000001,81.91999799999999,80.91999799999999,81.410004,58.580341000000004,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,58.177387,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,58.220566000000005,6374300
2006-01-26,81.5,81.650002,80.589996,80.720001,58.08387,7810200
2006-01-27,80.75,81.769997,80.75,81.019997,58.299721,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,58.738659,5325100
2006-01-31,81.5,82.0,81.16999799999999,81.300003,58.501197999999995,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,58.96173100000001,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,58.45084,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,57.544146999999995,9852000
2006-02-06,79.940002,79.949997,78.93,79.510002,57.213177,9568500
2006-02-07,79.5,80.190002,79.300003,79.849998,57.457813,5247300
2006-02-08,80.58000200000001,80.900002,80.239998,80.800003,58.287422,5029200
2006-02-09,80.400002,80.800003,79.5,80.400002,57.998858999999996,7609200
2006-02-10,80.400002,81.459999,80.199997,81.33000200000001,58.669734999999996,5371900
2006-02-13,81.33000200000001,81.910004,80.18,80.440002,58.02771,5257400
2006-02-14,80.550003,81.449997,80.349998,81.089996,58.496616,6075500
2006-02-15,80.860001,81.5,80.5,80.849998,58.32345600000001,5052000
2006-02-16,80.68,80.910004,80.129997,80.910004,58.366764,5310500
2006-02-17,80.910004,81.029999,80.129997,80.709999,58.222504,5298800
2006-02-21,80.099998,80.75,79.970001,80.5,58.070999,5838000
2006-02-22,80.0,81.650002,79.970001,81.349998,58.684166000000005,5294300
2006-02-23,81.199997,81.339996,80.040001,80.199997,57.854591000000006,4979400
2006-02-24,80.650002,80.650002,79.849998,80.099998,57.782436,3903200
2006-02-27,79.970001,80.889999,79.949997,80.629997,58.16478299999999,3787000
2006-02-28,80.099998,80.550003,79.709999,80.239998,57.883427000000005,5960700
2006-03-01,80.199997,80.809998,79.779999,79.900002,57.638172,5172300
2006-03-02,79.550003,80.209999,79.540001,79.940002,57.667023,4418800
2006-03-03,79.510002,80.83000200000001,79.510002,79.959999,57.681438,4354400
2006-03-06,79.910004,80.639999,79.900002,80.0,57.710304,4709500
2006-03-07,80.010002,80.790001,79.860001,80.290001,57.919502,4330800
2006-03-08,80.25,81.599998,80.25,81.139999,58.532688,5569900
2006-03-09,81.260002,81.980003,80.800003,81.019997,58.446098,4310700
2006-03-10,81.029999,82.25,81.029999,81.57,58.84288000000001,4787200
2006-03-13,81.559998,82.400002,81.449997,81.93,59.10258100000001,4571400
2006-03-14,81.510002,82.989998,81.470001,82.879997,59.787856999999995,4518000
2006-03-15,82.650002,83.760002,82.639999,83.379997,60.148559999999996,5370400
2006-03-16,83.43,83.720001,82.610001,82.870003,59.780666000000004,4299500
2006-03-17,83.349998,83.410004,82.82,83.300003,60.090839,6414400
2006-03-20,83.110001,83.75,82.989998,83.58000200000001,60.29281999999999,3870300
2006-03-21,83.82,84.989998,83.58000200000001,83.809998,60.458775,7404300
2006-03-22,83.349998,84.68,83.349998,84.449997,60.920443999999996,4968600
2006-03-23,84.230003,84.269997,82.93,83.199997,60.018726,5105800
2006-03-24,82.989998,83.720001,82.989998,83.360001,60.134125,4198800
2006-03-27,82.980003,83.260002,82.58000200000001,83.08000200000001,59.932152,3910100
2006-03-28,82.860001,83.389999,82.290001,82.43,59.463260999999996,4508600
2006-03-29,82.199997,83.550003,82.199997,83.129997,59.96820400000001,4392100
2006-03-30,82.879997,83.699997,82.83000200000001,83.199997,60.018726,4467000
2006-03-31,82.949997,83.599998,82.290001,82.470001,59.492115000000005,5862000
2006-04-03,82.720001,83.589996,82.650002,83.059998,59.917728000000004,4121600
2006-04-04,83.050003,83.779999,82.800003,83.449997,60.199051000000004,3853000
2006-04-05,83.33000200000001,84.449997,83.32,84.16999799999999,60.71846800000001,5523900
2006-04-06,83.699997,84.32,83.360001,83.809998,60.458775,4944100
2006-04-07,83.599998,83.800003,82.440002,82.480003,59.499329,5337500
2006-04-10,82.269997,82.739998,82.0,82.099998,59.225182,3627700
2006-04-11,81.83000200000001,82.059998,80.75,81.160004,58.547095999999996,5959700
2006-04-12,81.099998,81.370003,80.629997,80.75,58.251346999999996,3905200
2006-04-13,81.18,82.599998,81.120003,81.980003,59.138649,4799700
2006-04-17,81.91999799999999,82.91999799999999,81.400002,81.639999,58.893372,4634200
2006-04-18,81.889999,83.529999,81.699997,83.309998,60.09808,7905800
2006-04-19,83.949997,84.0,81.260002,81.860001,59.052071,10554700
2006-04-20,81.650002,82.849998,81.639999,82.019997,59.167477000000005,6237200
2006-04-21,82.489998,82.5,81.379997,81.660004,58.907771999999994,6117400
2006-04-24,81.300003,82.410004,81.099998,82.110001,59.232437,6604100
2006-04-25,81.949997,82.900002,81.599998,82.66999799999999,59.636414,6856300
2006-04-26,82.839996,83.480003,82.709999,83.349998,60.12693,6648800
2006-04-27,82.699997,84.400002,82.699997,83.879997,60.509232,8174300
2006-04-28,83.510002,83.620003,81.980003,82.339996,59.398334999999996,8201800
2006-05-01,82.589996,83.309998,82.099998,82.230003,59.318985,6011100
2006-05-02,82.110001,82.739998,82.0,82.41999799999999,59.456051,4336400
2006-05-03,82.540001,83.290001,82.449997,82.699997,59.658012,5721100
2006-05-04,82.870003,83.089996,82.400002,82.43,59.463260999999996,3966900
2006-05-05,82.949997,83.339996,82.699997,83.279999,60.07642,4504500
2006-05-08,82.599998,83.220001,82.300003,82.889999,60.01125,3856500
2006-05-09,82.489998,83.290001,82.410004,83.230003,60.257431000000004,4072800
2006-05-10,82.900002,83.33000200000001,82.599998,82.900002,60.018508999999995,3430400
2006-05-11,82.650002,83.089996,82.449997,82.459999,59.699943999999995,5274500
2006-05-12,82.470001,83.690002,82.300003,82.389999,59.649303,5685700
2006-05-15,81.800003,83.150002,81.800003,82.889999,60.01125,5776400
2006-05-16,83.0,83.25,82.07,82.160004,59.482769,4454800
2006-05-17,81.75,82.209999,81.019997,81.269997,58.838409,5936000
2006-05-18,80.5,81.349998,80.029999,80.660004,58.396781999999995,5443600
2006-05-19,80.860001,81.0,79.510002,80.279999,58.121655000000004,7019100
2006-05-22,79.83000200000001,80.339996,79.400002,80.019997,57.933399,6250900
2006-05-23,80.25,81.300003,79.639999,79.83000200000001,57.795876,5006400
2006-05-24,79.349998,80.040001,79.059998,79.779999,57.759674,7389600
2006-05-25,79.889999,80.18,79.650002,80.139999,58.020298,3995000
2006-05-26,80.160004,80.860001,79.699997,80.75,58.46194499999999,3580800
2006-05-30,80.349998,80.959999,80.150002,80.160004,58.034786,5049100
2006-05-31,80.150002,80.83000200000001,79.610001,79.900002,57.84655,6384900
2006-06-01,79.889999,80.870003,79.809998,80.690002,58.418503,4866500
2006-06-02,80.5,80.559998,79.150002,79.519997,57.57143000000001,7232300
2006-06-05,79.099998,80.040001,79.010002,79.059998,57.2384,5555800
2006-06-06,79.059998,79.900002,78.5,79.760002,57.745197,7250600
2006-06-07,79.779999,80.739998,79.120003,79.150002,57.303555,7924800
2006-06-08,78.550003,79.58000200000001,76.75,77.029999,55.76870699999999,13474400
2006-06-09,77.239998,78.099998,77.050003,77.629997,56.203106000000005,6135400
2006-06-12,77.629997,78.089996,77.010002,77.019997,55.761463,4924900
2006-06-13,77.139999,77.93,76.82,76.93,55.696316,7374100
2006-06-14,76.93,77.849998,76.93,77.709999,56.261047,6038600
2006-06-15,77.849998,78.779999,76.949997,78.559998,56.876411,6679400
2006-06-16,78.440002,78.529999,77.57,77.949997,56.434765000000006,8133500
2006-06-19,77.900002,78.300003,77.339996,77.66999799999999,56.232048,5302100
2006-06-20,77.839996,78.300003,77.25,77.989998,56.463737,6124500
2006-06-21,77.989998,78.559998,77.980003,78.300003,56.688190000000006,5559100
2006-06-22,78.160004,78.370003,77.0,77.190002,55.884541000000006,5563700
2006-06-23,77.150002,77.839996,76.940002,77.099998,55.819373999999996,4520600
2006-06-26,77.040001,77.519997,76.800003,77.150002,55.855571999999995,3448000
2006-06-27,77.32,77.599998,76.32,76.629997,55.479115,5596800
2006-06-28,76.529999,76.599998,76.059998,76.559998,55.42842099999999,4392100
2006-06-29,76.889999,77.800003,76.559998,77.589996,56.174114,5448900
2006-06-30,77.699997,77.93,76.790001,76.82,55.616684,7911700
2006-07-03,77.540001,78.269997,77.269997,78.019997,56.485457999999994,3177300
2006-07-05,78.0,78.389999,77.519997,77.769997,56.304451,4047800
2006-07-06,77.589996,78.529999,77.57,78.089996,56.536125,4333100
2006-07-07,78.089996,78.089996,76.120003,76.41999799999999,55.327068000000004,6641600
2006-07-10,76.18,76.83000200000001,75.870003,76.66999799999999,55.50806,7154700
2006-07-11,76.25,76.650002,75.440002,76.470001,55.36326999999999,6086500
2006-07-12,76.07,76.300003,74.82,75.480003,54.646533999999996,8372100
2006-07-13,75.010002,75.279999,73.83000200000001,74.239998,53.748779000000006,8754700
2006-07-14,74.239998,74.300003,73.370003,73.57,53.263718000000004,6957800
2006-07-17,73.349998,73.940002,73.199997,73.699997,53.357838,6822700
2006-07-18,73.699997,74.41999799999999,72.730003,74.260002,53.763275,8667500
2006-07-19,76.0,77.059998,76.0,76.07,55.07368100000001,14536900
2006-07-20,75.730003,75.879997,75.199997,75.480003,54.646533999999996,12214900
2006-07-21,75.489998,75.5,74.5,74.860001,54.197662,8372500
2006-07-24,74.91999799999999,76.150002,74.91999799999999,75.989998,55.015785,5611200
2006-07-25,75.989998,76.410004,75.309998,75.889999,54.943348,5580300
2006-07-26,75.480003,76.300003,75.360001,75.83000200000001,54.899933,3870100
2006-07-27,75.83000200000001,77.290001,75.75,76.150002,55.131595999999995,6439100
2006-07-28,76.379997,77.300003,76.260002,76.959999,55.71802099999999,4165700
2006-07-31,76.440002,77.5,76.150002,77.410004,56.043831000000004,5381800
2006-08-01,76.650002,77.379997,75.75,76.139999,55.124348,4406700
2006-08-02,76.209999,76.93,76.199997,76.32,55.254681000000005,3283800
2006-08-03,76.0,76.730003,75.400002,76.33000200000001,55.261920999999994,2765800
2006-08-04,76.650002,76.769997,75.32,75.910004,54.957829000000004,5062400
2006-08-07,75.629997,76.199997,75.279999,75.519997,54.67548000000001,3870200
2006-08-08,75.629997,76.260002,75.110001,75.33000200000001,54.755447,3794700
2006-08-09,75.559998,76.279999,75.389999,75.389999,54.799061,4480400
2006-08-10,75.199997,76.08000200000001,75.050003,75.739998,55.053452,3213600
2006-08-11,75.339996,75.779999,75.199997,75.480003,54.86448299999999,3695800
2006-08-14,76.050003,77.489998,75.599998,76.68,55.736720999999996,4997400
2006-08-15,76.900002,77.139999,76.309998,77.08000200000001,56.027469999999994,5985400
2006-08-16,77.480003,79.279999,77.349998,79.089996,57.488503,7386500
2006-08-17,78.93,79.559998,78.529999,79.370003,57.692013,5535400
2006-08-18,79.379997,79.970001,78.629997,79.900002,58.077267000000006,5399200
2006-08-21,79.510002,79.879997,78.870003,79.279999,57.626594999999995,3676500
2006-08-22,79.279999,79.550003,78.610001,78.949997,57.386722999999996,4057200
2006-08-23,78.949997,79.470001,78.41999799999999,78.66999799999999,57.183189,3425700
2006-08-24,78.900002,79.5,78.870003,79.379997,57.699265000000004,3473300
2006-08-25,79.199997,80.0,79.139999,79.879997,58.062714,3427400
2006-08-28,79.910004,80.470001,79.760002,80.32,58.382542,5259400
2006-08-29,80.059998,81.480003,80.059998,81.400002,59.167568,5208500
2006-08-30,81.260002,81.68,80.839996,81.220001,59.036697,4688800
2006-08-31,81.300003,81.5,80.779999,80.970001,58.855022,3786200
2006-09-01,81.129997,81.57,80.809998,81.410004,59.174831000000005,3294000
2006-09-05,81.190002,81.540001,80.599998,80.849998,58.76779200000001,3968500
2006-09-06,80.290001,80.690002,80.16999799999999,80.279999,58.353474,3727600
2006-09-07,79.900002,80.379997,79.309998,79.400002,57.713825,3913300
2006-09-08,79.599998,80.860001,79.349998,80.660004,58.629677,4498600
2006-09-11,80.599998,81.199997,80.25,80.93,58.825928000000005,4314300
2006-09-12,81.139999,82.5,81.059998,82.279999,59.807213,5722200
2006-09-13,82.25,82.699997,81.839996,82.209999,59.756347999999996,4920200
2006-09-14,81.900002,83.0,81.739998,82.470001,59.945339000000004,4265300
2006-09-15,83.209999,83.589996,82.790001,82.940002,60.286956999999994,8203800
2006-09-18,82.559998,83.209999,82.16999799999999,82.239998,59.778149,4417600
2006-09-19,81.970001,82.089996,81.41999799999999,81.870003,59.509232,5088600
2006-09-20,82.370003,83.790001,82.199997,83.41999799999999,60.635856999999994,7524600
2006-09-21,82.610001,83.25,81.349998,81.610001,59.320229000000005,8909000
2006-09-22,81.75,82.120003,81.010002,81.209999,59.029472,4350200
2006-09-25,81.650002,82.279999,81.279999,82.0,59.603699,5683000
2006-09-26,81.900002,82.660004,81.699997,82.5,59.967121,4731800
2006-09-27,82.0,82.66999799999999,81.709999,82.089996,59.669109,5880500
2006-09-28,81.849998,82.349998,81.720001,81.989998,59.596419999999995,4592300
2006-09-29,81.900002,82.790001,81.769997,81.940002,59.560085,4770700
2006-10-02,81.760002,82.470001,81.58000200000001,81.870003,59.509232,4483300
2006-10-03,81.879997,82.260002,81.559998,81.650002,59.349297,4838500
2006-10-04,81.650002,83.25,81.629997,83.099998,60.403243999999994,6119300
2006-10-05,82.809998,83.209999,82.599998,82.91999799999999,60.272411,4956600
2006-10-06,82.93,83.779999,82.5,83.139999,60.432334999999995,5340900
2006-10-09,83.139999,84.08000200000001,83.0,84.0,61.057446,4490200
2006-10-10,83.709999,84.629997,83.559998,84.190002,61.19556,4712900
2006-10-11,84.150002,84.690002,83.790001,84.190002,61.19556,5210600
2006-10-12,84.199997,84.900002,84.099998,84.699997,61.566254,4661700
2006-10-13,84.449997,86.209999,84.440002,86.08000200000001,62.569343999999994,7788600
2006-10-16,86.08000200000001,87.599998,85.75,86.709999,63.02727900000001,8633100
2006-10-17,86.33000200000001,87.940002,86.220001,86.949997,63.201717,13295500
2006-10-18,90.510002,92.040001,89.730003,89.82,65.287842,27875200
2006-10-19,89.800003,90.980003,89.309998,89.860001,65.316917,10671400
2006-10-20,90.040001,90.699997,89.550003,90.480003,65.767593,7390900
2006-10-23,90.050003,92.0,90.010002,91.559998,66.55265,8862300
2006-10-24,90.910004,91.949997,90.800003,91.489998,66.50173199999999,9222300
2006-10-25,91.209999,91.989998,90.940002,91.83000200000001,66.748901,6122100
2006-10-26,91.83000200000001,91.93,91.25,91.540001,66.53808599999999,4990300
2006-10-27,90.910004,91.889999,90.58000200000001,90.760002,65.9711,5840300
2006-10-30,89.800003,92.0,89.800003,91.5,66.508995,5594000
2006-10-31,91.5,92.68,91.5,92.33000200000001,67.112297,9267300
2006-11-01,92.5,92.68,91.5,91.800003,66.72706600000001,5845700
2006-11-02,91.800003,91.949997,91.25,91.68,66.639832,4895100
2006-11-03,91.760002,92.339996,91.18,91.410004,66.443588,4506400
2006-11-06,91.5,92.739998,91.5,92.599998,67.308548,6240600
2006-11-07,92.41999799999999,93.400002,92.410004,92.75,67.417603,7305200
2006-11-08,92.25,92.91999799999999,92.010002,92.589996,67.51969100000001,6022200
2006-11-09,92.589996,93.190002,92.370003,92.41999799999999,67.395721,4518900
2006-11-10,92.300003,92.349998,91.629997,91.760002,66.914429,5369600
2006-11-13,91.550003,92.43,91.410004,92.07,67.140495,4358300
2006-11-14,92.0,93.290001,91.650002,93.290001,68.030136,5873000
2006-11-15,93.08000200000001,93.279999,92.540001,93.110001,67.89885699999999,4172800
2006-11-16,93.07,93.599998,92.599998,93.470001,68.161407,4171500
2006-11-17,93.41999799999999,94.050003,93.309998,93.809998,68.409355,5251000
2006-11-20,93.599998,93.800003,93.010002,93.25,68.000969,5010600
2006-11-21,93.010002,93.43,92.849998,93.08000200000001,67.877014,3067800
2006-11-22,92.900002,93.739998,92.800003,93.519997,68.197868,3351700
2006-11-24,93.050003,93.75,92.980003,93.349998,68.073898,2129800
